,id,title,year,vote_count,vote_average,popularity,genres,poster_path,director,actor,poster,link,crawling_title
33048,344120,Rabid Dogs,2015,32.0,5.6,2.645913,"['Action', 'Drama', 'Thriller']",/ipmE0bVNUFWXSOLXEtzbLDSYnHC.jpg,에릭 하네조,"['프란시스 아노드', '프랑크 가스탐비드', '귀욤 고익스', '비에르지니 르도엔', '램버트 윌슨', '로랑 뤼카스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1439/143980_P02_143028.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143980,미친개들
33049,245698,Pawn Sacrifice,2015,272.0,6.7,7.399209,"['Thriller', 'Drama']",/mxdpBuSMqql2Uvv27NIV1pahcsW.jpg,에드워드 즈윅,"['토비 맥과이어', '릴리 레이브', '피터 사스가드', '소피 넬리스', '리브 슈라이버', '마이클 스털버그', '로빈 웨이거트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1028/102806_P12_145651.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102806,세기의 매치
33050,325348,Hardcore Henry,2015,780.0,6.2,14.544852,"['Action', 'Adventure', 'Science Fiction']",/qfWLO0iXmbvxzyk0ez4pXrgkRDM.jpg,일리야 나이슐러,"['샬토 코플리', '헤일리 베넷', '팀 로스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136843_P15_104424.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136843,하드코어 헨리
33062,290382,Roger Waters: The Wall,2014,45.0,7.7,3.343723,['Music'],/yrinwMkY5LC3PAjVpEnL289DW26.jpg,로저 워터스,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1298/129848_P01_141106.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129848,로저 워터스 더 월
33063,295964,Burnt,2015,974.0,6.3,8.066726,['Drama'],/nF7OxU8DyzmIy5jH6w26Jmavofh.jpg,벤 도나테오,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1961/196102_P01_155405.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196102,"타버린, 불의 땅"
33064,157843,Queen of the Desert,2015,61.0,6.1,5.01561,"['Drama', 'History']",/1K0nnUNBEiJYxY8YiiUPxjdmu18.jpg,베르너 헤어조크,"['로버트 패틴슨', '제임스 프랭코', '니콜 키드먼', '데미안 루이스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0990/99092_P16_174804.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99092,퀸 오브 데저트
33065,353686,Visions,2015,130.0,5.2,5.4314,"['Thriller', 'Horror']",/wL7Wg0pARqzzlxAlBgKagEYoLXI.jpg,자라 잔디에,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2043/204327_P01_143201.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204327,옥타비아 비전스
33066,300839,Nobody from Nowhere,2014,41.0,6.5,3.836441,"['Thriller', 'Drama']",/g3ngFiPcmumA7JNVSApRcqqE523.jpg,매튜 델라포테,['마티유 카소비츠'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1432/143263_P08_095301.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143263,얼굴도둑
33081,24801,Cow Belles,2006,59.0,4.9,3.760464,"['TV Movie', 'Comedy', 'Family', 'Romance']",/pDyivVEPZGhXikUBGIkUAN4U7jl.jpg,프랜신 맥도갤,"['앨리슨 미칼카', '아만다 미칼카']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73152_P01_142022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73152,철없는 자매의 개과천선 프로젝트
33089,296065,Last Shift,2014,156.0,5.7,5.347371,"['Horror', 'Thriller']",/9oInKOdvqBH4IZB7eMZjK4WcgPV.jpg,앤드류 콘,['리차드 젠킨스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1919/191922_P02_160927.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191922,라스트 시프트
33091,329263,Fuck You Goethe 2,2015,286.0,6.6,9.221178,['Comedy'],/4jI6sIScJXMNyXxxloSfGqXckRj.jpg,,,,,
33092,290637,Pay the Ghost,2015,204.0,5.1,7.935683,"['Horror', 'Thriller']",/3ZeaXFlRlZ3DzJ61akU2VotU80X.jpg,울리 에델,"['니콜라스 케이지', '사라 웨인 콜리스', '잭 풀턴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125416_P08_105229.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125416,페이 더 고스트
33114,322740,Seashore,2015,41.0,6.9,1.544971,['Drama'],/vCirEaH0HLD3sd40OgQUYoYcfkw.jpg,코바야시 마사히로,"['나카다이 타츠야', '쿠로키 하루', '하라다 미에코', '코바야시 카오루', '아베 히로시']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1596/159626_P01_182845.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159626,해변의 리어
33121,92395,Evidence,2011,47.0,5.1,2.299756,['Horror'],/qvbp4l1NofKChQlzERa06bhfD9l.jpg,취 롱다,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2046/204623_P01_164832.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204623,특수팀
33141,271736,The Program,2015,176.0,6.1,5.607543,['Drama'],/w8sBqGSko8OBsKbK6z7gPvRfp7F.jpg,스티븐 프리어즈,"['벤 포스터', '크리스 오다우드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1194/119410_P33_175949.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119410,챔피언 프로그램
33153,342657,The Silenced,2015,40.0,5.7,2.065367,"['Horror', 'Thriller', 'Mystery']",/hNXiG7fYDwnnpBU2qPlwEI84SLS.jpg,아비코와타루,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1660/166044_P01_142014.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166044,거버너 사일런스드 - 더 트루스
33160,298582,Full Out,2015,40.0,7.1,2.607667,"['History', 'Drama', 'Family']",/v98FuFPY7r4Yzfl0nd7Jf1r5eai.jpg,숀 시스터나,"['애나 골자', '제니퍼 빌즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184505_P01_150846.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184505,공중돌기 너머
33175,182131,Little Witch Academia,2013,62.0,7.1,4.767058,"['Action', 'Animation', 'Comedy', 'Fantasy']",/e32PRLhvKJtISPVjdz52tZpdrLz.jpg,,,,,
33184,298721,Cemetery of Splendour,2015,50.0,4.4,2.535419,"['Drama', 'Fantasy']",/5GasjPRAy5rlEyDOH7MeOyxyQGX.jpg,아피찻퐁 위라세타쿤,"['제니이라 퐁파스', '반롭 롬노이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1395/139525_P06_110132.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=139525,찬란함의 무덤
33186,336805,Much Loved,2015,41.0,6.0,3.319995,['Drama'],/fCdgZ0GlEvD8yZC4ys1gqo7P13n.jpg,카와이 하야토,"['츠치야 타오', '카타요세 료타', '치바 유다이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159831_P01_164132.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159831,오빠에게 너무 사랑받아서 곤란해요
33187,341077,Tiger House,2015,87.0,5.5,4.563906,"['Action', 'Crime', 'Drama', 'Thriller']",/odP83vvEMsc7cKxGwsXBhA628G6.jpg,톰 데일리,"['카야 스코델라리오', '더그레이 스콧', '에드 스크레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127344_P01_145153.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127344,타이거 하우스
33202,337730,French Blood,2015,35.0,5.9,1.593745,['Drama'],/n2OYPhJtigtGJmH3jS0pmDQ627h.jpg,디아스템,"['알반 레누아', '사무엘 주이', '폴 하미']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1407/140728_P01_113222.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140728,프랑스인
33206,330298,The Lady in the Car with Glasses and a Gun,2015,41.0,4.6,3.13016,"['Mystery', 'Thriller']",/3ZKeJUh8UiejQKIy3wrR3KNoUEF.jpg,조안 스파,"['프레야 메이버', '벤자민 비올레이', '엘리오 게르마노', '스테이시 마틴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142209_P11_103404.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142209,레이디 인 더 카
33207,267463,The 10 Year Plan,2014,52.0,6.1,2.957885,"['Romance', 'Comedy']",/fT53PpxY1xoE0CbkJasBzcp9DbY.jpg,,,,,
33214,311539,A Christmas Horror Story,2015,100.0,5.5,6.848664,['Horror'],/2j7TfOmZiIpKWjHvXcqfKgOOtpw.jpg,그랜트 하비,"['조지 버자', '퍼시 하인즈 화이트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1420/142078_P01_182156.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142078,어 크리스마스 호러 스토리
33215,459,Sissi: The Fateful Years of an Empress,1957,77.0,7.1,10.256081,"['Romance', 'Drama']",/kfdkl2YbZdsgnnlcJ5MHYyddR0E.jpg,,,,,
33216,457,Sissi,1955,109.0,7.3,11.02505,"['Comedy', 'Drama', 'Romance']",/5keY16YULIgXpXHDEUBXzHB4iRT.jpg,마티 올리케이넨,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1054/105455_P01_135237.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=105455,게릴라
33232,320736,Virgin Mountain,2015,35.0,7.0,1.633149,['Drama'],/q12WkYWzkEyX91a8XHBCcSM0DQF.jpg,다구르 카리,"['군나르 욘손', '시구리욘 키아르탄손', '아마르 욘손', '일무르 크리스티얀스도티르', '마그렛 헬가 요한스토디어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1371/137121_P01_172033.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137121,버진 마운틴
33235,361159,Navy Seals vs. Zombies,2015,37.0,3.5,2.413622,"['Horror', 'Action']",/u9MaqPMe7ARQhDQWZQaqmsnuNX9.jpg,스탠톤 바렛,"['스테파니 호노르', '재롬 안드리스', '수-린 안사리', '존 어피어슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143479_P01_180741.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143479,뉴올리언스 전투: 네이비실 <b>vs</b> 좀비
33244,319995,The Club,2015,66.0,6.6,3.534068,['Drama'],/fw06Z3k24j9gYaOqCj9iMGrYEEt.jpg,베누아 필론,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2000/200099_P03_101610.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200099,바이킹 프로젝트
33246,159824,Hotel Transylvania 2,2015,1528.0,6.7,11.760218,"['Animation', 'Comedy', 'Family']",/cFQHMUmxaO3PEDo5lxuQC8MCRIH.jpg,젠디 타타코브스키,"['아담 샌들러', '셀레나 고메즈', '스티브 부세미', '케빈 제임스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1225/122596_P13_184705.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122596,몬스터 호텔 <b>2</b>
33247,360784,Hidden,2015,189.0,6.5,8.644392,"['Thriller', 'Horror']",/iyqwK3UU1KHR9Ey5tw5amRhSRXJ.jpg,양현희,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2033/203348_P01_095010.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203348,숨겨진 보물
33253,286301,The Dinner,2014,39.0,6.3,2.351135,['Drama'],/bu1im9MYI4Lig5EDpIz7DJs4UIU.jpg,마티 하라리,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1986/198696_P01_175148.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198696,더 디너
33262,115626,Stuck in the Suburbs,2004,40.0,5.2,6.508145,"['Comedy', 'Family', 'Music', 'TV Movie']",/htoa21iFB7QSfAnRdvIdPB3mZcB.jpg,세비지 스티브 홀랜드,"['다니엘 파나베이커', '브렌다 송', '타란 킬램', '라이언 벨레빌']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0751/75136_P04_100703.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75136,브리트니의 일상탈출
33263,13968,Jump In!,2007,80.0,5.4,8.283776,"['Drama', 'Comedy', 'Romance']",/ozhtluqDUa9OqBcEuexSaLLZBxP.jpg,폴 호엔,"['코빈 블루', '케케 파머']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0751/75152_P01_143219.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75152,점프 인!
33264,36269,Winning London,2001,51.0,5.8,3.234789,"['Comedy', 'Family']",/m6LiFOplUcKxOsB4v4sUx5ZrFtu.jpg,크레이그 샤피로,"['메리 케이트 올슨', '애슐리 올슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0753/75368_P01_143819.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75368,위닝 런던
33265,22371,Minutemen,2008,52.0,5.1,7.9865,"['TV Movie', 'Comedy', 'Science Fiction', 'Family', 'Adventure']",/4I7JrbUODvz3qw1lwUPEraoaAX8.jpg,코레이 바신스키,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/0792/79203_P01_142309.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79203,미니트멘 무비
33281,346401,Daft Punk Unchained,2015,54.0,7.1,3.352455,"['Music', 'Documentary']",/akyAkLjQepQtez6DCNMiMasufCE.jpg,허브 마틴 델피에르,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1458/145817_P00_140607.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145817,다프트 펑크 언체인드
33313,46581,Immoral Tales,1974,34.0,5.4,2.55183,"['Drama', 'Romance']",/A91XnAOely6JElGdoTKMuuuyBga.jpg,마놀로 카로,"['세바스티앙 아귀레', '안드레스 알메이다', '후안 파블로 카스타네다', '마누엘 가르시아 룰포', '에렌디라 이바라', '세실리아 수아레즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1823/182363_P01_164619.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182363,마르티나
33318,339530,Tremors 5: Bloodlines,2015,96.0,5.2,12.95779,"['Science Fiction', 'Action', 'Horror']",/6VsHLBuVaTKXSYHqdCCgZWIYvrp.jpg,돈 마이클 폴,"['마이클 그로스', '제이미 케네디']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1446/144692_P01_143512.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144692,불가사리 <b>5</b>
33321,306745,Freeheld,2015,168.0,7.1,4.955317,"['Romance', 'Drama']",/uznb3nUaOMtKWlvy2mKeZkDkfdj.jpg,피터 솔레트,"['줄리안 무어', '엘리엇 페이지', '마이클 섀넌', '스티브 카렐', '루크 그림즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0816/81628_P16_104150.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81628,로렐
33322,314385,By the Sea,2015,159.0,5.4,12.61223,"['Drama', 'Romance']",/vctzmTinuLACl2PIFuPhTNkTc62.jpg,바바라 몬스,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1860/186013_P01_164652.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186013,댄서 바이 더 씨
33324,309809,The Little Prince,2015,771.0,7.6,11.376954,"['Adventure', 'Animation', 'Fantasy']",/uUNd8rVnHxhl2DOtaU7itT2vv78.jpg,피에르 프랑소와즈 마틴 라발,"['아사드 아메드', '제라르 드빠르디유']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1907/190799_P11_113537.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190799,파힘
33329,301228,Narcopolis,2015,34.0,4.8,3.256531,"['Thriller', 'Mystery', 'Science Fiction']",/eck7LXHO3dG6KIrI4537w5o6CPE.jpg,저스틴 트레프간,"['엘리어트 코원', '에로디 영', '조나단 프라이스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1033/103351_P01_174702.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103351,미래경찰
33330,330112,Ashby,2015,191.0,6.2,5.159349,"['Drama', 'Romance', 'Comedy']",/o4gaHLrCIC2rHNxdsfYX427ZVYI.jpg,토니 맥나마라,"['미키 루크', '냇 울프', '엠마 로버츠']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129032_P01_184054.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129032,애쉬비
33333,314402,Dheepan,2015,135.0,6.8,5.752416,"['Crime', 'Drama']",/lgONuekbRlM0eMvMHJBEDL6MsBP.jpg,자크 오디아르,"['빈센트 로티어스', '마크 진가', '제수타산 안토니타산', '칼리스와리 스리니바산', '클로딘 비나시탐비']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1385/138502_P07_113319.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=138502,디판
33335,361931,Ronaldo,2015,119.0,6.4,6.339693,"['History', 'Documentary']",/kW5J5u5a7J4MtZi8CNAyFT6nUoJ.jpg,,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1967/196707_P01_170820.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196707,호날두
33345,326333,"Liza, the Fox-Fairy",2015,30.0,7.4,2.631047,"['Comedy', 'Fantasy', 'Romance']",/kThWD6fSxhRDd1SQfy8hvTow9ij.jpg,유즈 메스자로스 카롤리,['모니카 발사이'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1365/136544_P04_135418.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136544,"리자의 달콤, 살벌한 연애 "
33347,320028,Il nome del figlio,2015,89.0,6.4,4.679687,['Comedy'],/2l2VRr8p9SPor0NznRGVP6bVlU7.jpg,프란체스카 아치버지,"['미카엘라 라마조티', '발레리오 마스딴드리아', '발레리아 골리노', '알레산드로 가스만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1475/147538_P01_165613.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147538,언 이탈리안 네임
33356,297762,Wonder Woman,2017,5025.0,7.2,294.337037,"['Action', 'Adventure', 'Fantasy']",/imekS7f1OuHyUP2LAiTEM0zBzUz.jpg,패티 젠킨스,"['갤 가돗', '크리스틴 위그', '페드로 파스칼', '크리스 파인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163834_P02_150218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163834,원더 우먼 1984
33361,339988,The Circle,2017,1015.0,5.4,88.439243,"['Drama', 'Thriller', 'Science Fiction']",/bQVqd5rWrx5GbXhJNuvKy4Viz6j.jpg,브세볼로드 보로노브,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2045/204577_P01_160715.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204577,어 파트 오브 더 써클
33362,68730,Silence,2016,754.0,7.0,14.16938,"['Drama', 'History']",/sHM6i6se7mwKGRDvW4nQC7dkeKI.jpg,Tj 오그레이디 페이튼,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2048/204840_P01_161754.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204840,사일런스
33363,352161,The Clan,2015,120.0,6.4,7.78904,"['Drama', 'History', 'Crime', 'Thriller']",/AqNPsFnhANzv8cxFClh9SMURtsZ.jpg,파블로 트라페로,"['길예르모 프란셀라', '피터 란자니', '릴리 포포비크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1435/143545_P18_100005.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143545,클랜
33369,296098,Bridge of Spies,2015,2633.0,7.2,13.707888,"['Thriller', 'Drama']",/xPCNA8zJxyyFKTj47QpvkXHukzB.jpg,스티븐 스필버그,"['톰 행크스', '마크 라이런스', '에이미 라이언', '오스틴 스토웰']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1293/129333_P03_111459.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129333,스파이 브릿지
33377,316042,Hyena Road,2015,51.0,6.1,5.620274,"['War', 'Drama']",/m2oi1Tdz3Vpb9XoynU78SSeG4dR.jpg,폴 그로스,"['로지프 서덜랜드', '폴 그로스', '크리스틴 혼', '앨런 하우코', '클락 존슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1423/142308_P09_164416.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142308,하이에나 로드
33392,323661,Mune: Guardian of the Moon,2015,97.0,7.1,8.657935,['Animation'],/4vzqow7mVUahqA4hHoe2UpQOxy.jpg,,,,,
33394,324807,A Bigger Splash,2015,158.0,6.0,12.945544,"['Crime', 'Drama', 'Mystery', 'Thriller']",/uMJhOiPpSuDFbJc5z6c8hD9h8CQ.jpg,루카 구아다니노,"['랄프 파인즈', '다코타 존슨', '마티아스 쇼에나에츠', '틸다 스윈튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129045_P20_111950.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129045,비거 스플래쉬
33403,295799,Iris,2014,44.0,7.5,2.644281,['Documentary'],/jT3dCgJYRRWSEhvisdSizhh5P5m.jpg,오쿠하라 히로시,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2021/202194_P01_152708.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202194,호텔 아이리스
33408,244316,Into the Grizzly Maze,2015,74.0,5.1,15.860139,"['Action', 'Horror', 'Thriller']",/lsaKo0RL7zblIroei96vLB1ChCP.jpg,데이빗 해클,"['제임스 마스던', '파이퍼 페라보', '빌리 밥 손튼', '스콧 글렌', '토마스 제인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1044/104405_P01_112345.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104405,메이즈 헌터: 살인곰의 습격
33410,352208,Where to Invade Next,2015,153.0,7.3,5.251621,['Documentary'],/fu3yXLoYtMxbv3NLquCDVLNK35p.jpg,마이클 무어,['마이클 무어'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142241_P04_110338.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142241,다음 침공은 어디?
33420,359364,Human,2015,98.0,8.6,3.845853,['Documentary'],/eVt3M4BcwKx6MrdSGY9CVU8gWtH.jpg,로니 트록커,"['사빈 티모테오', '마르크 바쉬케', '줄 헤르만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/2013/201381_P01_163008.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201381,침입
33429,314388,Mountains May Depart,2015,57.0,7.1,3.595572,"['Romance', 'Drama']",/sin5Y3VK7ToIMfMMTW9fNlTrRCi.jpg,지아장커,"['자오 타오', '실비아 창']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1385/138501_P05_160055.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=138501,산하고인
33435,76115,The Phantom of the Opera at the Royal Albert Hall,2011,32.0,8.3,2.419737,"['Drama', 'Music', 'Romance']",/aszQFa1WG1s9huu5GxuGnliWhtQ.jpg,카메론 매킨토시,"['시에라 보게스', '라민 카림루', '하들리 프레이저']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89752_P10_142656.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89752,오페라의 유령 : 25주년 특별 공연
33438,207270,The Hoarder,2015,43.0,4.4,4.071952,"['Thriller', 'Horror']",/ikcJnWy0vKBPJ3bWa71wZRvbsjU.jpg,맷 윈,"['로버트 네퍼', '미샤 바튼']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136551,더 호더
33448,141581,Nous York,2012,70.0,4.6,3.061288,['Comedy'],/tTpJjNVLPup6znqo1YqnRTGpaWK.jpg,에베르 밈란,"['레일라 벡티', '제라르딘 나카체', '마누 페이옛', '나데르 부산델', '바티스트 르카플랑']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1073/107383_P01_154210.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107383,누 요크
33463,225719,Playing Dead,2013,41.0,5.0,3.163048,['Comedy'],/x78E2pygqs99GZCZk3g9XN7RuJT.jpg,장 폴 살롬,"['프랑소아 다미앙', '제라르딘 나카체', '루시엔 장-바프티스티']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1185/118509_P03_171831.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118509,플레잉 데드
33469,359305,An Inspector Calls,2015,42.0,7.6,1.954596,"['Drama', 'Crime', 'Thriller']",/oeFbFk5SuTo7vGECFIRffReFxnk.jpg,황바이밍,"['고천락', '장한', '증지위', '임가동']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1377/137723_P01_155511.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137723,신탐가도
33472,170759,Kokowaah 2,2013,77.0,5.9,5.035008,['Comedy'],/c7hoIjcnV9kAIVxXjP23JcXnPFv.jpg,틸 슈바이거,"['틸 슈바이거', '엠마 슈바이거']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1236/123650_P01_151530.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123650,꼬꼬바 <b>2</b>
33474,306947,The Invitation,2015,486.0,6.4,9.248388,['Thriller'],/v5Bdti2w5sqKNPge6I9jF2YpAqF.jpg,폴 허프,[],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149470,디 인비테이션 투 아르메이지던
33497,315872,Mia Madre,2015,109.0,6.3,8.120076,['Drama'],/6cPLskkOlnpfsWuJnp1a5twcIQL.jpg,베니아미노 바레스,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182039_P01_141418.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182039,엄마의 실종
33498,32577,The Parole Officer,2001,32.0,5.8,2.844934,"['Crime', 'Comedy']",/tcT7iuSRPFteCYbusbXJBdrEsfW.jpg,존 듀이건,"['스티브 쿠건', '레나 헤디']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0344/34450_P01_212303.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34450,"경찰, 은행을 털다"
33533,270487,"Hail, Caesar!",2016,1338.0,5.7,11.241366,"['Comedy', 'Drama', 'Mystery']",/rzMYZYphL9qrbBClQq1Jc0zPMmY.jpg,에단 코엔,"['조슈 브롤린', '조지 클루니', '채닝 테이텀', '랄프 파인즈', '틸다 스윈튼', '조나 힐', '스칼릿 조핸슨', '엘든 이렌리치', '프란시스 맥도맨드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125457_P12_122443.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125457,"헤일, 시저!"
33537,39285,Beauty & the Briefcase,2010,148.0,5.2,5.794289,"['Romance', 'Comedy']",/jDiWiR1T63Szohw4PbOlWVpwZSs.jpg,그레이스 디리투,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2028/202810_P01_104932.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202810,블랙 뷰티: 포 어 샤머닉 시네마
33538,136294,The Perfect Date,2010,56.0,5.3,2.933283,"['Comedy', 'Romance']",/3EXEDrY8pLOzLZ5VNhkQ586i9f6.jpg,크리스 넬슨,"['노아 센티네오', '로라 마라노']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1924/192475_P01_110245.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192475,퍼펙트 데이트
